,Timestamp,Email address,Google_Score,Name,IITP webmail,Phone (10 digit only),roll,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,Score_after_negative,StatusAns
348,07-08-2021 12:21,samara_evans677@gmail.com,69.0 / 84.0,Samara Evans,samara_evans616@iitp.ac.in,8989444396,1401ME81,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,,Option C,,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,,Option A,,Option D,69.0 / 84.0,"(23.0 , 0.0 , 5)"
349,07-08-2021 12:21,andie_gilmore7470@ubusive.com,69.0 / 84.0,Andie Gilmore,andie_gilmore636@iitp.ac.in,9569549730,1401CE02,Option A,,Option B,Option C,Option C,Option C,Option A,Option D,,Option A,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,66.0 / 84.0,"(23.0 , 3.0 , 2)"
350,07-08-2021 12:21,vera_thorne7819@twipet.com,69.0 / 84.0,Vera Thorne,vera_thorne1771@iitp.ac.in,9498370100,1401ME26,Option A,Option D,Option B,Option C,Option D,Option C,Option A,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option B,Option A,Option D,Option B,Option A,Option C,Option D,65.0 / 84.0,"(23.0 , 4.0 , 1)"
351,07-08-2021 12:21,sofie_reese6697@jiman.org,51.0 / 84.0,Sofie Reese,sofie_reese7187@iitp.ac.in,9027949013,1401CE62,,,Option B,Option C,,Option C,Option D,Option B,,,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option A,Option B,Option A,Option D,Option D,Option A,Option C,,49.0 / 84.0,"(17.0 , 2.0 , 9)"
352,07-08-2021 12:22,ramon_murray3074@fuliss.net,48.0 / 84.0,Ramon Murray,ramon_murray3130@iitp.ac.in,9935684929,1401EE34,Option A,,Option B,Option C,Option B,Option C,Option D,,,Option A,,,Option D,,Option C,Option D,Option C,Option D,Option D,,Option D,,Option A,Option D,Option D,Option A,,Option D,45.0 / 84.0,"(16.0 , 3.0 , 9)"
353,07-08-2021 12:22,martin_aldridge1582@brety.org,81.0 / 84.0,Martin Aldridge,martin_aldridge2528@iitp.ac.in,8421651385,1401MM19,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,80.0 / 84.0,"(27.0 , 1.0 , 0)"
354,07-08-2021 12:22,henry_watt4763@nanoff.biz,57.0 / 84.0,Henry Watt,henry_watt5219@iitp.ac.in,9455096201,1401CE11,Option A,Option D,,Option C,Option C,Option C,Option D,,Option A,Option B,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option D,,Option A,Option D,Option D,Option A,Option C,Option B,53.0 / 84.0,"(19.0 , 4.0 , 5)"
355,07-08-2021 12:22,cedrick_reynolds1080@cispeto.com,69.0 / 84.0,Cedrick Reynolds,cedrick_reynolds127@iitp.ac.in,8555929824,1401EE29,Option A,Option D,,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option D,Option A,,Option D,Option B,Option D,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,Option D,Option A,Option D,Option D,67.0 / 84.0,"(23.0 , 2.0 , 3)"
356,07-08-2021 12:22,mason_gibson967@acrit.org,51.0 / 84.0,Mason Gibson,mason_gibson8473@iitp.ac.in,7301514267,1401ME01,Option A,Option D,Option B,Option C,Option B,Option C,,Option D,,Option A,Option C,Option C,Option C,,,Option D,,Option D,,Option D,Option A,Option A,Option B,Option C,Option D,Option A,Option A,Option D,46.0 / 84.0,"(17.0 , 5.0 , 6)"
357,07-08-2021 12:22,nicholas_hogg3198@bauros.biz,36.0 / 84.0,Nicholas Hogg,nicholas_hogg7669@iitp.ac.in,9336344082,1401MM30,Option A,,Option B,Option C,,Option C,Option A,Option D,,Option A,Option C,Option D,Option D,,,,Option C,,,Option A,,,,Option D,,Option A,,Option D,33.0 / 84.0,"(12.0 , 3.0 , 13)"
358,07-08-2021 12:22,valentina_parker5587@bungar.biz,57.0 / 84.0,Valentina Parker,valentina_parker9971@iitp.ac.in,9440719490,1401CS25,,,Option B,Option C,,Option C,Option D,,,Option A,Option C,,,Option D,Option B,Option D,Option C,Option D,Option B,,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,56.0 / 84.0,"(19.0 , 1.0 , 8)"
359,07-08-2021 12:22,nina_gilbert992@tonsy.org,30.0 / 84.0,Nina Gilbert,nina_gilbert1954@iitp.ac.in,7081750654,1401CB43,Option A,Option B,Option B,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option A,Option C,Option A,Option A,Option A,Option A,Option A,Option C,Option D,Option A,Option A,Option A,Option B,12.0 / 84.0,"(10.0 , 18.0 , 0)"
360,07-08-2021 12:22,bryce_clifford4868@bretoux.com,27.0 / 84.0,Bryce Clifford,bryce_clifford8003@iitp.ac.in,9565096194,1401CS77,Option A,Option B,Option C,,Option C,Option C,,Option D,,,,,,,Option B,Option C,Option C,Option D,,Option D,Option A,Option C,Option C,,,Option A,,Option B,20.0 / 84.0,"(9.0 , 7.0 , 12)"
361,07-08-2021 12:22,alessandra_russell3846@joiniaa.com,57.0 / 84.0,Alessandra Russell,alessandra_russell5263@iitp.ac.in,9392562275,1401CS81,Option A,,Option B,Option C,,Option C,Option A,Option D,Option A,Option A,,Option A,Option D,Option D,Option B,Option B,Option C,Option D,Option B,Option D,,,Option A,Option D,,Option A,Option C,Option B,54.0 / 84.0,"(19.0 , 3.0 , 6)"
362,07-08-2021 12:22,noah_truscott4150@bauros.biz,24.0 / 84.0,Noah Truscott,noah_truscott4564@iitp.ac.in,7763855735,1401CB56,Option A,Option D,Option B,,,Option D,,Option B,,Option A,Option C,,,,,,,,,Option D,Option A,,,,,Option A,,Option B,21.0 / 84.0,"(8.0 , 3.0 , 17)"
363,07-08-2021 12:22,benjamin_west5914@fuliss.net,45.0 / 84.0,Benjamin West,benjamin_west4899@iitp.ac.in,8058744536,1401CB41,Option A,Option D,Option B,Option C,Option B,Option C,,,Option A,Option A,Option B,Option A,Option D,,Option C,,Option C,Option D,,,Option A,,,Option D,,Option A,,Option B,42.0 / 84.0,"(15.0 , 3.0 , 10)"
364,07-08-2021 12:22,rihanna_noach1460@muall.tech,48.0 / 84.0,Rihanna Noach,rihanna_noach5907@iitp.ac.in,8235710812,1401CB60,Option A,Option D,Option D,Option C,Option B,Option B,Option D,Option D,,Option A,Option C,Option B,Option D,,Option B,Option B,Option C,Option A,,Option D,Option C,Option A,Option A,Option B,Option D,Option A,Option B,Option B,39.0 / 84.0,"(16.0 , 9.0 , 3)"
365,07-08-2021 12:22,lexi_wilcox4501@infotech44.tech,24.0 / 84.0,Lexi Wilcox,lexi_wilcox8273@iitp.ac.in,9140225718,1401CE65,Option D,,Option B,Option C,,Option C,Option D,,,Option A,,,,,,,,Option D,,,,,,Option C,,Option A,Option A,Option D,21.0 / 84.0,"(8.0 , 3.0 , 17)"
366,07-08-2021 12:22,benny_dickson5188@irrepsy.com,36.0 / 84.0,Benny Dickson,benny_dickson4900@iitp.ac.in,8949399208,1401CB39,,,Option B,Option C,,Option C,,Option D,,Option A,Option C,Option A,,,Option B,,Option A,Option D,,Option D,Option A,,Option A,Option C,,Option C,Option D,,32.0 / 84.0,"(12.0 , 4.0 , 12)"
367,07-08-2021 12:22,andie_stewart4419@brety.org,27.0 / 84.0,Andie Stewart,andie_stewart6437@iitp.ac.in,8707597012,1401CE24,Option A,Option D,,,Option B,,,Option D,,,Option C,,,,Option B,,,,Option C,Option B,Option A,,Option A,,Option B,Option A,,Option B,23.0 / 84.0,"(9.0 , 4.0 , 15)"
368,07-08-2021 12:22,phillip_douglas2850@bretoux.com,48.0 / 84.0,Phillip Douglas,phillip_douglas9924@iitp.ac.in,7042265780,1401CE22,,,,Option C,Option A,Option C,Option D,Option D,,,,Option A,Option D,,Option B,,Option C,Option D,Option C,,Option A,Option D,Option A,Option D,Option D,Option A,Option C,Option D,45.0 / 84.0,"(16.0 , 3.0 , 9)"
369,07-08-2021 12:22,gil_victor7533@bungar.biz,39.0 / 84.0,Gil Victor,gil_victor5228@iitp.ac.in,7497052127,1401CB27,Option A,,Option B,Option C,,Option B,Option D,,Option A,,Option C,Option D,,,,Option D,Option C,Option D,Option A,Option D,Option B,,Option B,Option D,,,Option C,Option D,34.0 / 84.0,"(13.0 , 5.0 , 10)"
370,07-08-2021 12:22,johnny_horton7882@iatim.tech,45.0 / 84.0,Johnny Horton,johnny_horton4977@iitp.ac.in,8779795219,1401CS46,,,Option B,Option C,,Option C,,Option D,,Option D,Option C,Option A,,,,Option D,Option C,,Option B,,Option D,Option B,Option A,Option D,Option D,Option A,Option C,Option D,42.0 / 84.0,"(15.0 , 3.0 , 10)"
371,07-08-2021 12:22,jacob_nicolas5444@extex.org,33.0 / 84.0,Jacob Nicolas,jacob_nicolas2886@iitp.ac.in,9528929058,1401CB28,Option D,Option D,Option B,Option D,,,Option B,,,,Option A,Option A,Option D,Option A,,,Option C,Option D,,,,Option A,Option A,,Option D,Option A,Option B,Option D,27.0 / 84.0,"(11.0 , 6.0 , 11)"
372,07-08-2021 12:22,nicholas_graham9129@ovock.tech,33.0 / 84.0,Nicholas Graham,nicholas_graham6943@iitp.ac.in,7763053275,1401CE07,Option A,,Option B,,,Option C,,,Option A,,Option D,Option D,,Option D,Option B,,Option C,Option D,,,,Option A,,,,Option A,,Option D,31.0 / 84.0,"(11.0 , 2.0 , 15)"
373,07-08-2021 12:22,iris_yard6560@hourpy.biz,60.0 / 84.0,Iris Yard,iris_yard1999@iitp.ac.in,9966432299,1401CS50,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,,Option A,Option D,Option D,Option B,,Option C,Option D,,Option D,,Option A,,Option D,,Option A,Option C,Option D,60.0 / 84.0,"(20.0 , 0.0 , 8)"
374,07-08-2021 12:22,helen_matthews5352@infotech44.tech,9.0 / 84.0,Helen Matthews,helen_matthews674@iitp.ac.in,8989596548,1401ME31,,,Option B,,,,Option A,,,,,,,Option D,,,,,,,,,,,,,Option C,,8.0 / 84.0,"(3.0 , 1.0 , 24)"
375,07-08-2021 12:22,samantha_funnell1100@atink.com,72.0 / 84.0,Samantha Funnell,samantha_funnell2354@iitp.ac.in,8969507415,1401ME05,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option A,Option A,Option A,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,,Option D,71.0 / 84.0,"(24.0 , 1.0 , 3)"
376,07-08-2021 12:22,alex_baldwin3106@deavo.com,42.0 / 84.0,Alex Baldwin,alex_baldwin8946@iitp.ac.in,8210737471,1401CS07,,,Option B,Option C,Option B,Option C,,,,Option A,Option C,,,Option D,Option D,Option D,,Option D,Option B,,Option D,,Option A,Option D,Option D,Option C,,Option D,39.0 / 84.0,"(14.0 , 3.0 , 11)"
377,07-08-2021 12:22,jacqueline_thomson9885@hourpy.biz,69.0 / 84.0,Jacqueline Thomson,jacqueline_thomson8601@iitp.ac.in,8765975963,1401EE09,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,,Option A,Option A,Option D,Option D,Option A,Option C,Option B,67.0 / 84.0,"(23.0 , 2.0 , 3)"
378,07-08-2021 12:22,kurt_ross7940@twipet.com,33.0 / 84.0,Kurt Ross,kurt_ross2895@iitp.ac.in,7900195823,1401ME49,,,Option B,Option C,,,,Option C,,,Option D,Option A,,,Option B,,Option C,Option D,Option A,Option D,,,Option A,Option D,,Option A,Option C,Option A,29.0 / 84.0,"(11.0 , 4.0 , 13)"
379,07-08-2021 12:22,dani_cooper327@liret.org,63.0 / 84.0,Dani Cooper,dani_cooper9948@iitp.ac.in,6302376836,1401ME37,Option A,Option D,Option B,Option C,,Option C,Option A,Option D,Option A,Option B,Option B,Option A,Option D,Option D,Option B,Option B,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option B,Option B,57.0 / 84.0,"(21.0 , 6.0 , 1)"
380,07-08-2021 12:22,deborah_casey8007@kideod.biz,48.0 / 84.0,Deborah Casey,deborah_casey2728@iitp.ac.in,9325648631,1401CS35,Option C,,Option B,Option D,Option B,,,Option D,Option A,,,,,Option D,Option B,Option D,Option C,Option D,,Option D,,Option A,Option A,,Option D,Option A,Option C,Option D,46.0 / 84.0,"(16.0 , 2.0 , 10)"
381,07-08-2021 12:22,havana_isaac1310@bretoux.com,66.0 / 84.0,Havana Isaac,havana_isaac8410@iitp.ac.in,9519199509,1401MM05,Option A,Option D,Option B,Option C,,Option C,Option A,Option D,,Option A,Option C,Option D,Option D,Option B,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option D,62.0 / 84.0,"(22.0 , 4.0 , 2)"
382,07-08-2021 12:22,carter_lloyd1388@gembat.biz,75.0 / 84.0,Carter Lloyd,carter_lloyd7303@iitp.ac.in,9967365200,1401CS05,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option D,Option A,Option B,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option B,Option A,Option C,Option D,72.0 / 84.0,"(25.0 , 3.0 , 0)"
383,07-08-2021 12:22,marjorie_hope8482@ovock.tech,57.0 / 84.0,Marjorie Hope,marjorie_hope5323@iitp.ac.in,7877104600,1401CE15,Option A,Option B,Option B,Option C,Option C,Option C,Option D,Option D,Option C,Option A,Option B,Option A,Option D,Option C,Option B,Option B,Option C,Option D,Option B,Option A,Option A,Option C,Option A,Option D,Option D,Option A,Option C,Option B,48.0 / 84.0,"(19.0 , 9.0 , 0)"
384,07-08-2021 12:22,sofia_skinner4826@guentu.biz,57.0 / 84.0,Sofia Skinner,sofia_skinner4427@iitp.ac.in,9921664051,1401EE03,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,Option C,Option A,,,Option B,,Option C,Option D,,,Option A,Option A,,Option D,,Option A,Option C,Option D,57.0 / 84.0,"(19.0 , 0.0 , 9)"
385,07-08-2021 12:22,william_mason3694@mafthy.com,75.0 / 84.0,William Mason,william_mason7626@iitp.ac.in,7880353432,1401ME28,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,Option A,Option A,Option D,,Option A,Option C,Option D,73.0 / 84.0,"(25.0 , 2.0 , 1)"
386,07-08-2021 12:22,bryce_wilde9925@kideod.biz,24.0 / 84.0,Bryce Wilde,bryce_wilde8169@iitp.ac.in,9771859794,1401MM22,Option A,,Option B,Option C,,,,,,,Option D,Option D,,,Option B,,Option C,Option D,,,,Option A,,,,,,Option D,22.0 / 84.0,"(8.0 , 2.0 , 18)"
387,07-08-2021 12:22,nick_clayton142@jiman.org,27.0 / 84.0,Nick Clayton,nick_clayton1261@iitp.ac.in,9876543215,1901CE69,Option A,,,,,,Option D,Option D,Option B,,,Option A,Option D,,Option B,,Option C,Option D,,,,,Option A,,,,,,26.0 / 84.0,"(9.0 , 1.0 , 18)"
388,07-08-2021 12:23,chris_lunt5132@bauros.biz,30.0 / 84.0,Chris Lunt,chris_lunt4788@iitp.ac.in,9177466951,1401EE19,Option A,,Option B,Option C,Option C,Option C,,,,Option A,Option D,,,,Option B,Option D,,Option A,,,,Option A,,,Option D,Option C,,Option D,26.0 / 84.0,"(10.0 , 4.0 , 14)"
389,07-08-2021 12:23,valentina_snell4052@supunk.biz,27.0 / 84.0,Valentina Snell,valentina_snell5918@iitp.ac.in,8004319883,1401CE19,,Option D,,Option C,,,Option D,,,Option D,Option C,Option A,,,,Option C,Option C,,,,Option A,,,,,Option A,Option C,,25.0 / 84.0,"(9.0 , 2.0 , 17)"
390,07-08-2021 12:23,denny_whitmore6196@infotech44.tech,51.0 / 84.0,Denny Whitmore,denny_whitmore566@iitp.ac.in,7480889813,1401CE01,Option A,Option D,,Option C,,Option C,Option D,Option A,Option C,Option A,,Option A,Option B,Option B,Option B,Option D,Option C,Option D,Option B,Option A,,Option B,Option A,Option D,,Option A,Option C,Option D,45.0 / 84.0,"(17.0 , 6.0 , 5)"
391,07-08-2021 12:24,caitlyn_yarwood4974@deavo.com,63.0 / 84.0,Caitlyn Yarwood,caitlyn_yarwood7969@iitp.ac.in,9145935787,1401EE50,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,,Option A,Option B,,Option B,Option D,Option C,Option D,Option B,,,Option B,Option A,Option D,Option B,Option A,Option C,Option D,60.0 / 84.0,"(21.0 , 3.0 , 4)"
392,07-08-2021 12:26,nathan_ebbs6353@bretoux.com,33.0 / 84.0,Nathan Ebbs,nathan_ebbs4812@iitp.ac.in,8795972438,1401CB64,,,,,,Option C,Option D,Option D,,,,,Option D,Option D,,,Option C,,,Option D,,,Option A,,Option D,Option A,Option C,,33.0 / 84.0,"(11.0 , 0.0 , 17)"
393,07-08-2021 12:46,alan_yarwood8469@twipet.com,33.0 / 84.0,Alan Yarwood,alan_yarwood6721@iitp.ac.in,8000822246,1401ME08,,,Option B,,,,,,,Option A,,Option A,Option D,,Option B,,Option C,Option D,,,Option A,,,Option D,,Option A,Option C,,33.0 / 84.0,"(11.0 , 0.0 , 17)"
